id,name_en,name_gr,university,university_gr,department,city,topics,languages,ects,semesters,tuition,study_modes,email,scholarship,university_image_url,programme_url,open_date,deadline,intake,apply_url,application_status,notes,portal,requires_login,found,found_in_announcement,scrape_status,pass2_status,scraped_at
1599,Exercise and Exercise-based Cardiac Rehabilitation in Patients with Cardiac Diseases,Άσκηση και Φυσική Αποκατάσταση σε Ασθενείς με Καρδιαγγειακά Νοσήματα,,,,Heraklion,{health},{english},90,,EUR 3000,{remotely},postgradsecr@med.uoc.gr,no,,https://mscs.uoc.gr/cardio/,"May 29, 2026",,2026-2027,https://mscs.uoc.gr/cardio/?attachment_id=447,open,Applications open for the 2026-2027 MSc Programme. No specific deadline mentioned.,custom,false,yes,https://mscs.uoc.gr/cardio/2026/05/29/call-for-applications-for-the-postgraduate-programme-2026-2027-in-exercise-and-exercise-based-cardiac-rehabilitation-in-patients-with-cardiac-diseases-is-now-open/,ok,ok,2026-06-26T13:34:31.125243+00:00
1733,Cutting Edge Technologies in Vision Sciences,Τεχνολογίες Αιχμής στις Επιστήμες της Όρασης,,,,Heraklion,"{health,technology}",{english},120,,EUR 2200-5000,{in_person},cetvs@med.uoc.gr,no,,https://mscs.uoc.gr/cetvis/,"June 6, 2025","June 15, 2026",September/October 2026,https://mscs.uoc.gr/cetvis/wp-content/uploads/2026/04/CALL-FOR-APPLICATIONS_2026-2027_DIAVGEIA.pdf,open,"Application deadline is June 15, 2026. The application open date is June 6, 2025. The program starts in September/October 2026. Applications are currently open as of the dates found.",,,yes,,ok,skipped,2026-06-26T13:34:40.113010+00:00
1722,Medical Degree by the National and Kapodistrian University,Medical Degree by the National and Kapodistrian University,,,,Athens,{health},{english},360,,EUR 17000,{in_person},medicen@uoa.gr,no,,https://medicen.uoa.gr/,2026-05-06,,,https://cloud-solutions.anova.gr/MEDICEN/,not_mentioned,"The application open date is May 6, 2026. No specific application deadline or intake semester is mentioned.",,false,yes,,ok,ok,2026-06-26T13:34:35.811138+00:00
1513,MSc in Human Reproduction,Ανθρώπινη Αναπαραγωγή,,,,Thessaloniki,{health},{english},75,,EUR 5000,{in_person},info-humrepro@auth.gr,no,,https://humrepro.med.auth.gr/,,10th July 2026,,,open,,,,yes,,ok,skipped,2026-06-26T13:34:38.279904+00:00
1720,International Program in Medicine,International Program in Medicine,,,,Heraklion,{health},{english},360,,EUR 15000,{in_person},international.program@med.uoc.gr,no,,https://imed.med.uoc.gr/,"March 28, 2026",,2026-27,https://cloud-services.anova.gr/IPM_UOC/,closed,Regular application period for the academic year 2026-27 is closed; decisions will be mailed by the end of April.,,,yes,,ok,ok,2026-06-26T13:34:46.942013+00:00
1479,MSc in Biomedical Engineering,Βοϊατρική Μηχανική,,,,Heraklion,"{health,science_and_engineering}",{english},90,,EUR 1500-3000,{in_person},biomedical@med.uoc.gr,no,,https://mscs.uoc.gr/bme-crete/,"April 6, 2026","May 31, 2026",2026-2027,https://postgrad.cict.uoc.gr/masters?lang=en_US,open,,,,yes,https://mscs.uoc.gr/bme-crete/call-for-applications-msc-in-biomedical-engineering-2026-2027/,ok,skipped,2026-06-26T13:34:59.265411+00:00
1328,Brain & Mind,Εγκέφαλος & Νους,,,,Heraklion,"{science_and_engineering,health}",{english},120,,Free,{in_person},bmsecr@med.uoc.gr,no,,https://brain-mind.med.uoc.gr/,,,2026 - 2027,,coming_soon,Applications currently open for Academic Year 2026 - 2027,,,no,,ok,skipped,2026-06-26T13:35:13.893671+00:00
2229,Cardionephrometabolic Diseases: the link between Evidence-based Medicine and Precision Medicine,Καρδιονεφρομεταβολικά Νοσήματα : η σύνδεση της Τεκμηριωμένης Ιατρικής με την Ιατρική Ακριβείας,,,,Thessaloniki,{health},"{greek,english}",90,,Free,"{in_person,remotely}",carmmedi.auth@gmail.com,no,,https://carmmedi.med.auth.gr/,8 Ιουνίου 2026,28 Σεπτεμβρίου 2026,2026-2027,https://carmmedi.med.auth.gr/aitisi-gia-metaptychiako/,open,Υποβολή αιτήσεων έως 28 Σεπτεμβρίου 2026. Οι εγγραφές ανοίξαναν στις 8 Ιουνίου 2026.,,,yes,,ok,skipped,2026-06-26T13:34:53.248103+00:00
1340,Molecular Basis of Human Diseases,Μοριακή Βάση των Νοσημάτων του Ανθρώπου,,,,Heraklion,{health},{english},120,,EUR 2000-4000,{in_person},adamakim@uoc.gr,no,,https://mscs.uoc.gr/mbhd/,"April 1, 2026","June 1, 2026",Fall 2026,http://mscs.uoc.gr/mbhd,open,"Recommendation letters are due by June 4, 2026. Interviews scheduled for June 9 & 10, 2026. Final list announcement by July 17, 2026. Registration in September-October 2026.",,,yes,,ok,skipped,2026-06-26T13:35:05.771343+00:00
1553,Medical Engineering and Informatics,Ιατρική Μηχανική και Πληροφορική,,,,Thessaloniki,"{health,science_and_engineering}",{english},75,,EUR 2000,{in_person},msc-mei@med.auth.gr,no,,https://mei.med.auth.gr/en/archiki-eng/,29 May 2026,,Fall 2026,https://mei.med.auth.gr/wp-content/uploads/sites/375/2026/05/2026_aitisi_ypopsifiotitas_ΜΕΙ.docx,open,Applications start on 29 May 2026 and can only be submitted electronically.,,,yes,,ok,error,2026-06-26T13:35:08.458101+00:00
1512,Health Statistics and Data Analytics,Στατιστική και Αναλυτική Βιοϊατρικών Δεδομένων,,,,Thessaloniki,"{health,science_and_engineering}",{english},90,,EUR 4000,{in_person},info-hsda@auth.gr,no,,https://hsda.med.auth.gr/,2 May 2026,2 September 2026,Academic Year 2026-27,,open,,,,yes,https://hsda.med.auth.gr/application-deadline-extension-29-8-2022/,ok,skipped,2026-06-26T13:35:12.536129+00:00
1721,Medical Degree by Aristotle University of Thessaloniki,Medical Degree by Aristotle University of Thessaloniki,,,,Thessaloniki,{health},{english},360,,EUR 12000,{in_person},ausom@med.auth.gr,no,,https://aristotlemedical.edu.gr/,,,,https://apply.aristotlemedical.edu.gr/user/register,not_mentioned,No specific application open date or deadline mentioned; the apply button link is provided without associated dates.,,,no,,ok,ok,2026-06-26T13:35:18.400556+00:00
1122,MSc in Nanomedicine,Νανοϊατρική,,,,Athens,{health},{english},75,,EUR 2000,{remotely},nanomed@med.uoa.gr,no,,https://nanomed.med.uoa.gr/,June 1st,July 20th 2025,2026-2027,https://nanomed.med.uoa.gr/,closed,"Application period was from June 1st until July 20th 2025, which is in the past relative to the current date June 2026.",custom,false,yes,,ok,ok,2026-06-26T13:35:20.684102+00:00
1142,"MSc in Molecular Biomedicine: Mechanisms of Disease, Molecular and Cellular Therapies, and Bioinnovation","Μοριακή Βιοϊατρική Μηχανισμοί Ασθενειών, Μοριακές και Κυτταρικές Θεραπείες & Βιοκαινοτομία",,,,Athens,"{science_and_engineering,health}",{english},120,,EUR 4000,{in_person},molecularbiomedicine@fleming.gr,no,,http://www.molecularbiomedicine.gr/,,30 JUNE 2026,,,open,Applications' period: 02 - 30 JUNE 2026,,,yes,,ok,skipped,2026-06-26T13:35:22.030436+00:00
985,Medical Research Methodology,Ιατρική Ερευνητική Μεθοδολογία,,,,Thessaloniki,"{health,humanities}",{english},75,,EUR 5000,"{in_person,remotely}",info-mrm@auth.gr,no,,https://mrm.med.auth.gr/,,,,,not_mentioned,,,,no,,ok,skipped,2026-06-26T13:35:23.134677+00:00
1336,Vaccines and Prevention of Infectious Diseases,Εμβόλια και Πρόληψη Λοιμώξεων,,,,Heraklion,{health},{english},90,,EUR 1500,{in_person},postgradsecr@med.uoc.gr,no,,https://med.uoc.gr/en/postgraduate-master-programs-vaccines-and-prevention-website/,"March 6, 2025",2025-10-27,,,open,"The application open date is March 6, 2025, and the deadline is October 27, 2025.",,,yes,,ok,skipped,2026-06-26T13:35:49.953966+00:00
1519,Neurosciences,Νευροεπιστήμες,,,,Heraklion,{health},{english},120,,EUR 1000,{in_person},postgradsecr@med.uoc.gr,no,,https://www.neurosciences.med.uoc.gr/index.php/en,,,,,not_mentioned,,,,no,,ok,skipped,2026-06-26T13:36:04.957125+00:00
1650,Sustainable Technologies of Energy Resources and Raw Materials,Βιώσιμες Τεχνολογίες Ενεργειακών Πόρων και Πρώτων Υλών,,,,Chania,"{science_and_engineering,technology}",{english},90,,EUR 500-1500,{in_person},infosustainabletech@tuc.gr,no,,https://www.mred.tuc.gr/el/spoydes/metaptychiakes-spoydes/biosimes-technologies-energeiakon-poron-kai-proton-ylon,,"June 30, 2026",,,open,"Admission until June 30, 2026",,,yes,,ok,skipped,2026-06-26T13:35:30.901815+00:00
2213,Responsible Consumption and Production under Sustainable Mining,Υπεύθυνη Κατανάλωση και Παραγωγή στη Βιώσιμη Μεταλλευτική,,,,Chania,"{technology,science_and_engineering}","{greek,english}",120,,EUR 500-1500,"{in_person,remotely}",rcpmsc@tuc.gr,no,,https://www.rcp.tuc.gr/en/home,06/04/2026,,,,not_mentioned,,,,yes,,ok,skipped,2026-06-26T13:35:35.466163+00:00
1659,Ship and Marine Technology,Ναυτική και Θαλάσσια Τεχνολογία,,,,Athens,"{technology,science_and_engineering}",{english},90,,EUR 1500,{in_person},secrmet@mail.ntua.gr,no,,http://www.naval.ntua.gr/smt/,,,,,not_mentioned,No application or deadline dates found on the page.,,,no,,ok,skipped,2026-06-26T13:38:55.945240+00:00
1729,Sport and Exercise Sciences for Health and Performance,Επιστήμες του Αθλητισμού και Άσκησης για την Υγεία και την Απόδοση,,,,Thessaloniki,{sports},{english},240,,EUR 6000,{in_person},sportsciences@auth.gr,no,,https://sportsciences.auth.gr/index.html,,,,https://2g743e.share-eu1.hsforms.com/2oaNFRihgSGiUbj1uGopx5A,not_mentioned,,,,no,,ok,ok,2026-06-26T13:35:52.714350+00:00
2244,Environmental Sciences and Engineering,Περιβαλλοντικές Επιστήμες και Μηχανική,,,,Thessaloniki,"{science_and_engineering,agriculture,environmental_sciences}",{english},300,,EUR 6000,{in_person},envsen@auth.gr,no,,https://envsen.auth.gr/,2026 entry,30 September,Fall 2026,https://2g8n37.share-eu1.hsforms.com/27R3wMmE8QHSUIqk3vhj_0w,open,Cycle closes 30 September; applications are reviewed in the order received; up to three full-tuition scholarships awarded each cohort.,,,yes,,ok,error,2026-06-26T13:35:56.125780+00:00
10,International Studies – Specialization in European Studies,Κοινό Αγγλόφωνο Μεταπτυχιακό Πρόγραμμα «Ευρωπαϊκές Σπουδές»,,,,Thessaloniki,{politics},{english},120,,EUR 3000,{in_person},msc-european_studies@polsci.auth.gr,no,,https://ma-europeanstudies.polsci.auth.gr/,"June 8, 2026","June 26, 2026",Academic Year 2026-27,https://ma-europeanstudies.polsci.auth.gr/en/second-call-of-applications-academic-year-2026-27-2/,open,"The application period for the second call for applications for the academic year 2026-27 is from June 8 to June 26, 2026. The program is a double degree Master's in European Studies, and the application process involves submitting documents and possibly taking an exam or interview. The deadline and opening date are explicitly mentioned on the page.",,,yes,,ok,skipped,2026-06-26T13:36:01.840541+00:00
23,Geoinformatics,Γεωπληροφορική,,,,Athens,"{technology,science_and_engineering}",{english},90,,EUR 0-1500,{in_person},geoinfo@survey.ntua.gr,no,,http://geoinformatics.ntua.gr/,,"Monday, March 23, 2026; Friday, June 26, 2026",October 2026,https://apply.studyingreece.edu.gr/en/programmes/msc/23/details/geoinformatics,open,Results for international applicants will be announced in early April 2026; results for Greek applicants by the end of September 2026.,,,yes,,ok,skipped,2026-06-26T13:36:18.306561+00:00
24,MSc in Environment and Development,ΔΠΜΣ - Περιβάλλον και Ανάπτυξη,,,,Athens,"{environmental_sciences,science_and_engineering}","{greek,english}",90,,EUR 0-1500,{in_person},envdev@mail.ntua.gr,no,,http://environ.survey.ntua.gr/,Οκτώβριος κάθε έτους,,October 2026,,not_mentioned,,,,yes,,ok,skipped,2026-06-26T13:36:42.349844+00:00
1299,MSc in Mobile and Web Computing: Internet of Things Applications,Κινητή και Διαδικτυακή Υπολογιστική,,,,Thessaloniki,{technology},{english},90,,EUR 2900,"{in_person,remotely}",infotech@ihu.edu.gr,no,,https://st.ihu.gr/studies/postgraduate/mobile,,26 August 2026,October 2026,https://apply.ihu.edu.gr/,open,The application deadline is 26 August 2026; start date is October 2026; the program is accepting applications for intake.,,,yes,,ok,skipped,2026-06-26T13:36:23.190223+00:00
1302,MSc in Cybersecurity,Κυβερνοασφάλεια,,,,Thessaloniki,{technology},{english},90,,EUR 2900,"{in_person,remotely}",infotech@ihu.edu.gr,no,,https://st.ihu.gr/studies/postgraduate/cybersecurity,,26 August 2026,October 2026,https://apply.ihu.edu.gr/,open,,,,yes,,ok,skipped,2026-06-26T13:36:27.942257+00:00
1298,MSc in e-Business and Digital Marketing,Ηλεκτρονικό Επιχειρείν και Ψηφιακό Μάρκετινγκ,,,,Thessaloniki,{technology},{english},90,,EUR 3700,"{in_person,remotely}",infotech@ihu.edu.gr,no,,https://www.ihu.gr/ucips/postgraduate-programmes/ebusiness,,,,,not_mentioned,,,,no,,ok,skipped,2026-06-26T13:36:56.047724+00:00
1304,MSc in Energy and Finance,Ενέργεια και Χρηματοοικονομική,,,,Thessaloniki,{technology},{english},90,,EUR 3000,"{in_person,remotely}",infotech@ihu.edu.gr,no,,https://www.ihu.gr/ucips/postgraduate-programmes/enfin,,30 June 2026,,,open,Application deadline: 30 June 2026,,,yes,,ok,skipped,2026-06-26T13:36:46.117667+00:00
1303,MSc in Energy Systems,Ενεργειακά Συστήματα,,,,Thessaloniki,{technology},{english},90,,EUR 2600,"{in_person,remotely}",infotech@ihu.edu.gr,no,,https://st.ihu.gr/studies/postgraduate/ebusiness,26 August 2026,26 August 2026,October 2026,https://apply.ihu.edu.gr/,open,,,,yes,,ok,skipped,2026-06-26T13:36:53.381911+00:00
1307,MSc in Strategic Product Design,Στρατηγικός Σχεδιασμός Προϊόντων,,,,Thessaloniki,{technology},{english},90,,EUR 4000,"{in_person,remotely}",infotech@ihu.edu.gr,no,,https://www.ihu.gr/ucips/postgraduate-programmes/spd,,30 June 2026,,,open,,,,yes,,ok,skipped,2026-06-26T13:37:02.394530+00:00
1565,MSc in Humanitarian Logistics and Crisis Management,Ανθρωπιστική Διοικητική Μέριμνα και Διαχείριση Κρίσεων,,,,Thessaloniki,"{humanities,social_sciences}",{english},90,,EUR 3200,"{in_person,remotely}",infohlcm@ihu.edu.gr,no,,https://www.ihu.gr/ucips/postgraduate-programmes/hlcm,,"January 14, 2026",,,open,Final Call for applications for 2025-2026 deadline.,,,yes,,ok,skipped,2026-06-26T13:36:59.740467+00:00
1308,MSc in Smart Cities and Communities,Έξυπνες Πόλεις και Κοινότητες,,,,Thessaloniki,{technology},{english},120,,EUR 8000-16000,{in_person},infotech@ihu.edu.gr,no,,https://www.smaccs.eu/,"30th April 2026 for students who need a VISA, 8th June 2026 for students who do not need a VISA","30th April 2026 for students who need a VISA, 8th June 2026 for students who do not need a VISA",September 2026,https://www.smaccs.eu/practical/application/,closed,Scholarship applications for Edition 3 of the SMACCs for studies starting in September 2026 have been closed. Self-funded students may still apply.,,,yes,,ok,skipped,2026-06-26T13:37:07.103871+00:00
1306,MSc in Environmental Management and Sustainability,Περιβαλλοντική Διαχείριση και Βιωσιμότητα,,,,Thessaloniki,{technology},{english},90,,EUR 3000,"{in_person,remotely}",infotech@ihu.edu.gr,no,,https://www.ihu.gr/ucips/postgraduate-programmes/ems,,30 June 2026,,,open,"Application deadline: 30 June 2026, or until places are filled.",,,yes,,ok,skipped,2026-06-26T13:37:05.472659+00:00
1478,Data Science and Machine Learning,Επιστήμη των Δεδομένων και Μηχανική Μάθηση,,,,Patra,"{science_and_engineering,technology}",{english},120,,EUR 3000,{remotely},dama@eap.gr,no,,https://www.eap.gr/en/data-science-and-machine-learning/,1 April 2026,"30 June 2026, until 11:59 a.m.",2026-2027,https://dev.eap.gr/student-candidate/public#/,open,Applications are open from 1 April to 30 June 2026 for the academic year 2026-2027.,,,yes,https://www.eap.gr/en/tag/invitation-en/,ok,skipped,2026-06-26T13:37:07.535808+00:00
1305,MSc in Energy Building Design,Ενεργειακός Σχεδιασμός Κτιρίων,,,,Thessaloniki,{technology},{english},90,,EUR 2600,"{in_person,remotely}",infotech@ihu.edu.gr,no,,https://www.ihu.gr/ucips/postgraduate-programmes/enbuildes,,30 June 2026,,,open,"Application deadline: 30 June 2026, or until places are filled",,,yes,,ok,skipped,2026-06-26T13:37:09.868200+00:00
1654,Precision Medicine and Novel Therapies (PRETH),Ιατρική Ακριβείας και Νέες Θεραπείες,,,,Patra,"{health,technology}",{english},120,,EUR 4700-4850,"{in_person,remotely}",preth@eap.gr,no,,https://www.eap.gr/en/preth/,1 April 2026,"30 June 2026, until 11:59 a.m.",2026-2027,https://dev.eap.gr/student-candidate/public#/,open,Applications are open from 1 April to 30 June 2026 for the academic year 2026-2027.,,,yes,https://www.eap.gr/en/tag/invitation-en/,ok,skipped,2026-06-26T13:37:09.191261+00:00
1293,MSc in Data Science,Επιστήμη Δεδομένων,,,,Thessaloniki,{technology},{english},90,,EUR 3700,"{in_person,remotely}",infotech@ihu.edu.gr,no,,https://st.ihu.gr/studies/postgraduate/datascience#tab-23b7b6c3502953ec1de,,26 August 2026,October 2026,https://apply.ihu.edu.gr/,open,The application deadline is 26 August 2026.,,,yes,,ok,skipped,2026-06-26T13:37:12.682677+00:00
1294,MSc in Information and Communication Technology Systems,Συστήματα Τεχνολογιών Πληροφορικής και Τηλεπικοινωνιών,,,,Thessaloniki,{technology},{english},90,,EUR 2900,"{in_person,remotely}",infotech@ihu.edu.gr,no,,https://st.ihu.gr/studies/postgraduate/ict,,26 August 2026,October 2026,https://apply.ihu.edu.gr/,open,The application deadline is 26 August 2026.,,,yes,,ok,skipped,2026-06-26T13:37:14.578794+00:00
1444,MSc in Enterprise Risk Management (ERM),Διαχείριση Επιχειρηματικού Κινδύνου,,,,Patra,"{economics_management,humanities}",{english},120,,EUR 6000,{remotely},admissions@ouc.ac.cy,no,,https://www.eap.gr/en/msc-in-enterprise-risk-managment/,1 April 2026,"30 June 2026, until 11:59 a.m.",2026-2027,https://dev.eap.gr/student-candidate/public#/,open,Applications are open from 1 April to 30 June 2026 for the academic year 2026-2027.,,,yes,https://www.eap.gr/en/tag/invitation-en/,ok,skipped,2026-06-26T13:37:14.673832+00:00
1446,Supply Chain Management,Διοίκηση Εφοδιαστικής Αλυσίδας,,,,Patra,"{economics_management,social_sciences}",{english},120,,EUR 4000,{remotely},dea@eap.gr,no,,https://www.eap.gr/en/supply-chain-management/,1 April 2026,"30 June 2026, until 11:59 a.m.",2026-2027,https://dev.eap.gr/student-candidate/public#/,open,Applications are open from 1 April to 30 June 2026 for the academic year 2026-2027.,,,yes,https://www.eap.gr/en/tag/invitation-en/,ok,skipped,2026-06-26T13:37:15.640728+00:00
1439,Master in Business Administration (MBA),Διοίκηση Επιχειρήσεων (MBA),,,,Patra,{economics_management},{english},120,,EUR 3750,{remotely},mba@eap.gr,no,,https://www.eap.gr/en/master-in-business-administration/,1 April 2026,"30 June 2026, until 11:59 a.m.",2026-2027,https://dev.eap.gr/student-candidate/public#/,open,Applications are open from 1 April to 30 June 2026 for the academic year 2026-2027.,,,yes,https://www.eap.gr/en/tag/invitation-en/,ok,skipped,2026-06-26T13:37:16.567413+00:00
1590,MSc in Innovation Management and Entrepreneurship,Διοίκηση Καινοτομίας και Επιχειρηματικότητα,,,,Patra,"{economics_management,social_sciences}",{english},90,,EUR 3150,{remotely},ime@eap.gr,no,,https://www.eap.gr/en/msc-in-innovation-management-and-entrepreneurship/,1 April 2026,"30 June 2026, until 11:59 a.m.",2026-2027,https://dev.eap.gr/student-candidate/public#/,open,Applications are open from 1 April to 30 June 2026 for the academic year 2026-2027.,,,yes,https://www.eap.gr/en/tag/invitation-en/,ok,skipped,2026-06-26T13:37:16.570258+00:00
1343,Sustainable Agriculture,Sustainable Agriculture,,,,Chania,"{agriculture,environmental_sciences}",{english},120,,Free,{in_person},eleni@maich.gr,no,,https://www.iamc.ciheam.org/education/master_of_science_programmes/sag,January 14th 2026,June 30th 2026,Academic Year 2026-27,https://apply.maich.gr,open,Online applications for the academic year 2026-2027 will be open from January 14th 2026 to June 30th 2026.,custom,true,yes,,ok,ok,2026-06-26T13:37:19.209272+00:00
